kfl00001_0060	Cre12.g484700
kfl00240_0140	Cre03.g173900
kfl00240_0160	Cre02.g084550
kfl00240_g18	Cre12.g504800
kfl00240_g19	Cre12.g506350
kfl00240_0220	Cre01.g032100
kfl00240_0230	Cre06.g251350
kfl00241_0020	Cre01.g047229
kfl00241_0040	Cre10.g455650
kfl00241_0050	Cre05.g234661
kfl00241_0070	Cre10.g446300
kfl00241_0090	Cre13.g567050
kfl00241_0100	Cre05.g235186
kfl00241_0110	Cre07.g332800
kfl00242_0010	Cre07.g325716
kfl00242_0020	Cre12.g542569
kfl00242_0030	Cre03.g148950
kfl00242_0040	Cre12.g503600
kfl00242_0090	Cre12.g520200
kfl00242_0110	Cre04.g217916
kfl00242_0120	Cre04.g217916
kfl00242_0130	Cre09.g415700
kfl00242_0140	Cre04.g229948
kfl00242_0150	Cre03.g191850
kfl00242_0170	Cre03.g155527
kfl00243_0010	Cre13.g584200
kfl00243_0020	Cre17.g741150
kfl00243_0060	Cre12.g557100
kfl00243_0080	Cre03.g165750
kfl00243_0100	Cre08.g358534
kfl00244_0010	Cre09.g407801
kfl00244_0030	Cre01.g005150
kfl00244_0040	Cre14.g614350
kfl00244_0050	Cre06.g278187
kfl00244_0060	Cre01.g045150
kfl00244_0090	Cre16.g675637
kfl00244_0100	Cre12.g536600
kfl00244_0120	Cre02.g118950
kfl00244_0130	Cre13.g571950
kfl00244_0140	Cre06.g278197
kfl00244_0160	Cre07.g322500
kfl00245_0010	Cre10.g459500
kfl00245_0080	Cre16.g673281
kfl00245_0090	Cre07.g333950
kfl00245_0100	Cre01.g068742
kfl00245_0130	Cre07.g325721
kfl00245_0150	Cre05.g238250
kfl00246_0010	Cre12.g560150
kfl00246_0090	Cre01.g018050
kfl00246_0100	Cre03.g188400
kfl00246_0150	Cre09.g401350
kfl00246_0160	Cre16.g676850
kfl00247_0010	Cre13.g588453
kfl00247_0040	Cre12.g486551
kfl00247_0060	Cre17.g698266
kfl00247_0070	Cre12.g495300
kfl00247_0090	Cre04.g222100
kfl00247_0100	Cre17.g726250
kfl00247_0110	Cre17.g704400
kfl00247_0130	Cre17.g704400
kfl00247_0160	Cre03.g192350
kfl00247_0200	Cre12.g532050
kfl00247_0210	Cre07.g333900
kfl00248_0030	Cre13.g562250
kfl00248_0040	Cre09.g393600
kfl00248_0050	Cre17.g742550
kfl00248_0070	Cre02.g095097
kfl00248_0080	Cre07.g346100
kfl00248_0140	Cre16.g652850
kfl00248_0150	Cre06.g259150
kfl00248_0160	Cre11.g467611
kfl00248_0170	Cre10.g423750
kfl00248_0180	Cre02.g111500
kfl00249_0010	Cre07.g318651
kfl00249_0030	Cre09.g403300
kfl00249_0040	Cre11.g478456
kfl00249_0050	Cre03.g163700
kfl00249_0060	Cre05.g232750
kfl00249_0070	Cre06.g311750
kfl00249_0100	Cre01.g046850
kfl00249_0120	Cre07.g316100
kfl00249_0140	Cre04.g224002
kfl00249_0160	Cre01.g016542
kfl00249_0170	Cre07.g328900
kfl00249_0180	Cre17.g718850
kfl00249_0190	Cre09.g399439
kfl00250_0040	Cre06.g263800
kfl00250_0060	Cre17.g716400
kfl00250_0070	Cre09.g388208
kfl00250_0080	Cre09.g388208
kfl00250_0090	Cre12.g514250
kfl00250_0100	Cre16.g692600
kfl00250_0120	Cre16.g677950
kfl00250_0150	Cre09.g408900
kfl00250_0180	Cre10.g448600
kfl00250_0190	Cre10.g442000
kfl00250_0200	Cre12.g488000
kfl00250_0210	Cre12.g488000
kfl00251_0010	Cre17.g732700
kfl00251_0030	Cre03.g200655
kfl00251_0040	Cre16.g694202
kfl00251_0080	Cre11.g477500
kfl00251_0090	Cre16.g694202
kfl00251_0110	Cre16.g665000
kfl00251_0120	Cre12.g494000
kfl00251_0140	Cre17.g704400
kfl00251_0150	Cre16.g694202
kfl00251_0160	Cre01.g007737
kfl00252_0030	Cre02.g088000
kfl00252_0040	Cre17.g711200
kfl00252_0050	Cre10.g431150
kfl00252_0060	Cre05.g243800
kfl00252_0070	Cre07.g318702
kfl00252_0080	Cre10.g465050
kfl00252_0130	Cre12.g559950
kfl00252_0140	Cre01.g041050
kfl00252_0150	Cre12.g483750
kfl00253_0020	Cre08.g360200
kfl00253_0030	Cre01.g040850
kfl00253_0040	Cre17.g731200
kfl00253_0060	Cre03.g163500
kfl00253_0070	Cre10.g439400
kfl00253_0120	Cre06.g260650
kfl00254_0010	Cre12.g484000
kfl00254_0020	Cre17.g726400
kfl00254_0030	Cre12.g511400
kfl00254_0050	Cre07.g357800
kfl00254_0060	Cre10.g435250
kfl00254_0070	Cre14.g628000
kfl00254_0100	Cre06.g291600
kfl00254_0110	Cre17.g703250
kfl00254_0120	Cre09.g388150
kfl00254_0130	Cre03.g187450
kfl00254_0140	Cre08.g365600
kfl00254_0150	Cre12.g514700
kfl00254_0160	Cre04.g215850
kfl00254_0170	Cre03.g169850
kfl00254_0190	Cre14.g609300
kfl00254_0200	Cre07.g328950
kfl00254_0220	Cre10.g454450
kfl00254_0230	Cre01.g055151
kfl00254_0240	Cre02.g083800
kfl00254_0250	Cre03.g202550
kfl00255_0050	Cre16.g692800
kfl00255_0080	Cre06.g264350
kfl00255_0090	Cre12.g515150
kfl00255_0100	Cre06.g288450
kfl00255_0110	Cre03.g185100
kfl00255_0130	Cre06.g308400
kfl00255_0140	Cre01.g049400
kfl00255_0150	Cre15.g641527
kfl00255_0160	Cre17.g707300
kfl00255_0170	Cre06.g267900
kfl00255_0180	Cre03.g148100
kfl00255_0190	Cre12.g514400
kfl00255_0200	Cre09.g394658
kfl00256_0020	Cre09.g403219
kfl00256_0040	Cre09.g403219
kfl00256_0080	Cre13.g571200
kfl00256_0090	Cre10.g452000
kfl00256_0110	Cre03.g151500
kfl00256_0130	Cre06.g292950
kfl00257_0010	Cre21.g752997
kfl00257_g2	Cre05.g235186
kfl00257_0030	Cre12.g537750
kfl00257_0050	Cre01.g033150
kfl00257_0060	Cre02.g144300
kfl00257_0070	Cre12.g507650
kfl00257_0080	Cre16.g687450
kfl00257_0090	Cre11.g478156
kfl00257_0100	Cre08.g358538
kfl00257_0110	Cre12.g541777
kfl00257_0140	Cre08.g380201
kfl00257_0190	Cre12.g532050
kfl00258_0020	Cre17.g720250
kfl00258_0030	Cre09.g387800
kfl00258_0040	Cre05.g241150
kfl00258_0050	Cre09.g401701
kfl00258_0060	Cre01.g007700
kfl00258_0080	Cre10.g461250
kfl00258_0090	Cre07.g321700
kfl00258_0100	Cre10.g444900
kfl00258_0110	Cre10.g466350
kfl00258_0150	Cre12.g495350
kfl00258_0160	Cre02.g085050
kfl00258_0210	Cre01.g029050
kfl00259_0020	Cre01.g021600
kfl00259_0040	Cre01.g027800
kfl00259_0050	Cre13.g571600
kfl00259_0080	Cre02.g147302
kfl00259_0090	Cre03.g198100
kfl00259_0110	Cre12.g490350
kfl00259_0120	Cre01.g055465
kfl00259_0130	Cre06.g271150
kfl00259_0140	Cre03.g169250
kfl00259_0150	Cre03.g197400
kfl00259_0160	Cre08.g385900
kfl00259_0180	Cre12.g549300
kfl00259_0200	Cre03.g176800
kfl00260_0010	Cre16.g678851
kfl00260_0020	Cre03.g173550
kfl00260_0030	Cre09.g387150
kfl00260_0040	Cre03.g186250
kfl00260_0050	Cre17.g715200
kfl00260_0060	Cre15.g639150
kfl00260_0070	Cre15.g639150
kfl00260_0080	Cre08.g376900
kfl00260_0090	Cre16.g680050
kfl00260_0100	Cre16.g680000
kfl00260_0110	Cre07.g325712
kfl00260_0120	Cre11.g467574
kfl00260_0130	Cre07.g337516
kfl00260_0140	Cre10.g453000
kfl00260_0150	Cre03.g144867
kfl00260_0160	Cre16.g678200
kfl00260_0170	Cre14.g625000
kfl00260_0180	Cre06.g311850
kfl00260_0190	Cre02.g145800
kfl00260_0200	Cre06.g267250
kfl00260_0210	Cre02.g097000
kfl00261_0010	Cre03.g168050
kfl00261_0030	Cre10.g433750
kfl00261_0040	Cre09.g387000
kfl00261_0050	Cre12.g534350
kfl00261_0060	Cre16.g650500
kfl00261_0070	Cre04.g229000
kfl00261_0080	Cre03.g204900
kfl00261_0090	Cre03.g196000
kfl00261_0100	Cre02.g102800
kfl00261_0110	Cre17.g743997
kfl00261_0120	Cre05.g245700
kfl00261_0140	Cre07.g321850
kfl00261_0150	Cre12.g532650
kfl00261_0160	Cre07.g330700
kfl00261_0190	Cre10.g433600
kfl00262_0030	Cre17.g712350
kfl00262_0050	Cre01.g025300
kfl00262_0060	Cre16.g694750
kfl00262_0080	Cre01.g020400
kfl00262_0090	Cre07.g336650
kfl00262_0095	Cre07.g336650
kfl00262_0110	Cre01.g000350
kfl00262_0120	Cre12.g495100
kfl00262_0130	Cre12.g495100
kfl00262_0140	Cre01.g022950
kfl00262_0160	Cre12.g503850
kfl00262_0170	Cre12.g554700
kfl00262_0180	Cre12.g554750
kfl00262_0190	Cre09.g390801
kfl00262_0210	Cre12.g539750
kfl00262_0220	Cre09.g393550
kfl00263_0010	Cre12.g535950
kfl00263_0030	Cre03.g175850
kfl00263_0050	Cre07.g321100
kfl00263_0060	Cre17.g711200
kfl00263_0070	Cre02.g096000
kfl00263_0080	Cre12.g512250
kfl00263_0090	Cre12.g507650
kfl00263_0100	Cre02.g115750
kfl00263_0120	Cre01.g005900
kfl00263_0130	Cre06.g278101
kfl00263_0136	Cre03.g196800
kfl00263_0140	Cre03.g196800
kfl00263_0160	Cre03.g172800
kfl00263_0170	Cre01.g052250
kfl00263_0180	Cre03.g202250
kfl00263_0190	Cre03.g145967
kfl00263_0210	Cre08.g358579
kfl00264_0010	Cre10.g440350
kfl00264_0020	Cre03.g158150
kfl00264_0040	Cre11.g482050
kfl00264_0050	Cre11.g481800
kfl00264_0060	Cre09.g394550
kfl00264_0080	Cre13.g580300
kfl00264_0090	Cre09.g399141
kfl00264_0120	Cre12.g493000
kfl00264_0160	Cre11.g478700
kfl00264_0180	Cre02.g117900
kfl00264_0190	Cre18.g748947
kfl00264_0230	Cre05.g244000
kfl00264_0240	Cre09.g393765
kfl00264_0250	Cre11.g478800
kfl00265_0020	Cre03.g206000
kfl00265_0030	Cre06.g270150
kfl00265_0040	Cre03.g154900
kfl00265_0060	Cre02.g141000
kfl00265_0090	Cre16.g677382
kfl00265_0110	Cre06.g270900
kfl00265_0120	Cre16.g689871
kfl00265_0130	Cre12.g532050
kfl00266_0020	Cre16.g683300
kfl00266_0030	Cre03.g184450
kfl00266_0050	Cre07.g317300
kfl00266_0070	Cre09.g389150
kfl00266_0090	Cre02.g095750
kfl00266_0100	Cre12.g519000
kfl00266_0110	Cre01.g030250
kfl00266_0120	Cre05.g235750
kfl00266_0130	Cre04.g223650
kfl00266_0150	Cre12.g550600
kfl00266_0160	Cre03.g200600
kfl00267_0010	Cre16.g677382
kfl00267_0040	Cre13.g603000
kfl00267_0050	Cre03.g169400
kfl00267_0070	Cre07.g345300
kfl00267_0090	Cre05.g248500
kfl00267_0120	Cre09.g409951
kfl00268_0020	Cre12.g536550
kfl00268_0030	Cre12.g553050
kfl00268_0050	Cre04.g222950
kfl00268_0060	Cre03.g205800
kfl00268_0100	Cre09.g397364
kfl00268_0150	Cre11.g467695
kfl00268_0160	Cre50.g761447
kfl00268_0170	Cre03.g203450
kfl00268_0190	Cre01.g034050
kfl00269_0020	Cre07.g330250
kfl00269_0030	Cre10.g464100
kfl00269_0040	Cre06.g259650
kfl00269_0060	Cre02.g082300
kfl00269_0070	Cre05.g230600
kfl00270_0020	Cre01.g044150
kfl00270_0040	Cre01.g044700
kfl00270_0060	Cre02.g081300
kfl00270_0080	Cre02.g106000
kfl00270_0090	Cre01.g051950
kfl00270_0110	Cre07.g357950
kfl00270_0120	Cre06.g289700
kfl00270_0140	Cre09.g393800
kfl00270_0170	Cre08.g385850
kfl00270_0180	Cre03.g178250
kfl00270_0190	Cre03.g160800
kfl00270_0200	Cre01.g007600
kfl00270_0210	Cre14.g608800
kfl00270_0220	Cre05.g244236
kfl00270_0230	Cre02.g088000
kfl00270_0240	Cre13.g574500
kfl00271_0010	Cre13.g592100
kfl00271_0030	Cre01.g021500
kfl00271_0040	Cre12.g527400
kfl00271_0060	Cre02.g084750
kfl00271_0070	Cre17.g733250
kfl00271_0080	Cre01.g029450
kfl00271_0090	Cre03.g146167
kfl00271_0100	Cre04.g218000
kfl00271_0110	Cre06.g278900
kfl00271_0120	Cre09.g388430
kfl00271_0130	Cre06.g270200
kfl00271_0140	Cre10.g437150
kfl00271_0150	Cre13.g564550
kfl00271_0160	Cre09.g402034
kfl00271_0170	Cre02.g078700
kfl00271_0180	Cre06.g268550
kfl00271_0200	Cre06.g252350
kfl00271_0210	Cre13.g571200
kfl00272_0010	Cre01.g041800
kfl00272_0020	Cre06.g273500
kfl00272_0030	Cre06.g258733
kfl00272_0040	Cre17.g713650
kfl00272_0045	Cre14.g615150
kfl00272_g6	Cre11.g467567
kfl00272_0060	Cre07.g323600
kfl00272_0080	Cre02.g105287
kfl00272_0100	Cre17.g735200
kfl00272_0110	Cre06.g278183
kfl00272_0150	Cre17.g742500
kfl00272_0160	Cre04.g214250
kfl00273_0020	Cre12.g509250
kfl00273_0040	Cre17.g705000
kfl00273_0050	Cre16.g649800
kfl00273_0070	Cre17.g726350
kfl00273_0090	Cre16.g664750
kfl00273_0100	Cre11.g467550
kfl00273_0110	Cre10.g422450
kfl00273_0120	Cre03.g160100
kfl00273_0130	Cre24.g755197
kfl00273_0140	Cre17.g720550
kfl00273_0150	Cre02.g104550
kfl00273_0160	Cre01.g069472
kfl00274_0010	Cre12.g502950
kfl00274_0020	Cre12.g512950
kfl00274_0040	Cre12.g512950
kfl00274_0050	Cre06.g299600
kfl00274_0070	Cre04.g212300
kfl00274_0100	Cre12.g525500
kfl00274_0110	Cre13.g605800
kfl00274_0140	Cre13.g566650
kfl00274_0150	Cre03.g145107
kfl00275_0010	Cre12.g542350
kfl00275_0030	Cre01.g050100
kfl00275_0040	Cre06.g294950
kfl00275_0050	Cre01.g061442
kfl00275_0060	Cre03.g145207
kfl00275_0070	Cre12.g497300
kfl00275_0100	Cre04.g219200
kfl00275_0120	Cre16.g671050
kfl00275_0140	Cre10.g426350
kfl00275_0150	Cre06.g269650
kfl00275_0160	Cre07.g339554
kfl00275_0170	Cre17.g722500
kfl00275_0190	Cre01.g055550
kfl00275_0200	Cre16.g685650
kfl00275_0210	Cre07.g318350
kfl00276_0010	Cre16.g687900
kfl00276_0020	Cre13.g607350
kfl00276_0040	Cre16.g676600
kfl00276_0050	Cre16.g650151
kfl00276_0070	Cre03.g197400
kfl00276_0090	Cre01.g003463
kfl00276_0100	Cre09.g388171
kfl00276_0130	Cre02.g112550
kfl00276_0150	Cre02.g091850
kfl00276_0170	Cre10.g459550
kfl00276_0180	Cre12.g532050
kfl00277_0010	Cre14.g616000
kfl00277_0020	Cre01.g048750
kfl00277_0050	Cre03.g173850
kfl00277_0060	Cre17.g701300
kfl00277_0090	Cre16.g672150
kfl00277_0100	Cre16.g692300
kfl00277_0110	Cre01.g047650
kfl00277_0130	Cre04.g231516
kfl00278_0020	Cre01.g026900
kfl00278_0030	Cre10.g422450
kfl00278_0040	Cre14.g614400
kfl00278_0050	Cre16.g686600
kfl00278_0060	Cre01.g043200
kfl00278_0080	Cre13.g571200
kfl00278_0100	Cre02.g088500
kfl00278_0110	Cre10.g433500
kfl00278_0120	Cre16.g673700
kfl00278_0140	Cre05.g248300
kfl00279_0010	Cre05.g235186
kfl00279_0020	Cre13.g567050
kfl00279_0030	Cre14.g608300
kfl00279_0040	Cre06.g272800
kfl00279_0050	Cre06.g292000
kfl00279_0060	Cre03.g157800
kfl00279_0070	Cre06.g278200
kfl00279_0080	Cre02.g092150
kfl00279_0090	Cre06.g278750
kfl00279_0100	Cre09.g399067
kfl00279_0110	Cre16.g690400
kfl00279_0120	Cre16.g685400
kfl00279_0130	Cre12.g555050
kfl00279_0140	Cre01.g040100
kfl00279_0180	Cre13.g588453
kfl00280_0010	Cre17.g729600
kfl00280_0020	Cre17.g710800
kfl00280_0030	Cre06.g278111
kfl00280_0040	Cre09.g392467
kfl00280_0050	Cre06.g251100
kfl00280_0060	Cre13.g566700
kfl00280_0070	Cre01.g047450
kfl00280_0100	Cre01.g007651
kfl00280_0110	Cre16.g668550
kfl00280_0130	Cre10.g448051
kfl00280_0140	Cre12.g522600
kfl00280_0170	Cre02.g107800
kfl00280_0190	Cre12.g532050
kfl00280_0200	Cre14.g629500
kfl00280_0210	Cre12.g554103
kfl00281_0020	Cre17.g727450
kfl00281_0060	Cre09.g387615
kfl00281_0070	Cre09.g408851
kfl00281_0090	Cre12.g532050
kfl00281_0100	Cre08.g369300
kfl00281_0110	Cre16.g649800
kfl00281_0120	Cre14.g630907
kfl00282_0010	Cre08.g364000
kfl00282_0100	Cre16.g680678
kfl00282_0110	Cre17.g698400
kfl00282_0120	Cre12.g500650
kfl00282_0150	Cre13.g567100
kfl00282_0160	Cre02.g077500
kfl00282_0170	Cre14.g617250
kfl00282_0180	Cre12.g485950
kfl00282_0200	Cre07.g344850
kfl00282_0210	Cre17.g711650
kfl00283_0030	Cre08.g368350
kfl00283_0040	Cre03.g145567
kfl00283_0050	Cre12.g500500
kfl00283_0060	Cre10.g443300
kfl00283_0090	Cre07.g334550
kfl00283_0100	Cre16.g676650
kfl00283_0120	Cre02.g147050
kfl00283_0130	Cre02.g147100
kfl00283_0170	Cre12.g524350
kfl00283_0180	Cre01.g013800
kfl00283_0190	Cre02.g079200
kfl00283_0210	Cre17.g744797
kfl00283_0220	Cre03.g204400
kfl00283_0230	Cre09.g393136
kfl00283_0240	Cre06.g298550
kfl00283_0260	Cre21.g752997
kfl00284_0020	Cre17.g700500
kfl00284_0030	Cre03.g171300
kfl00284_0050	Cre17.g726150
kfl00284_0060	Cre12.g486400
kfl00284_0070	Cre16.g659400
kfl00285_0030	Cre16.g679900
kfl00285_0040	Cre03.g178150
kfl00285_0060	Cre14.g628800
kfl00285_0070	Cre16.g691888
kfl00285_0080	Cre07.g351000
kfl00285_0090	Cre15.g635600
kfl00285_0100	Cre16.g676450
kfl00285_0110	Cre13.g564350
kfl00285_0130	Cre08.g358568
kfl00285_0160	Cre11.g467559
kfl00286_0020	Cre02.g114250
kfl00286_0030	Cre05.g234750
kfl00286_0040	Cre03.g199535
kfl00286_0050	Cre11.g467678
kfl00286_0070	Cre12.g491050
kfl00286_0090	Cre01.g028423
kfl00286_0100	Cre09.g386650
kfl00286_0110	Cre07.g341800
kfl00286_0120	Cre06.g251716
kfl00286_0130	Cre11.g467739
kfl00286_0150	Cre06.g308350
kfl00286_0160	Cre01.g004550
kfl00286_0170	Cre03.g162400
kfl00286_0180	Cre24.g755447
kfl00286_0190	Cre05.g234657
kfl00286_0200	Cre12.g501800
kfl00287_0020	Cre03.g184350
kfl00287_0040	Cre09.g412450
kfl00287_0050	Cre07.g325150
kfl00287_0060	Cre01.g049132
kfl00287_0080	Cre17.g712100
kfl00287_0090	Cre09.g417150
kfl00287_0100	Cre10.g429600
kfl00287_0110	Cre12.g503800
kfl00287_0170	Cre06.g300800
kfl00287_0180	Cre17.g697050
kfl00287_0190	Cre01.g028900
kfl00287_0200	Cre03.g207700
kfl00288_0040	Cre01.g030300
kfl00288_0050	Cre16.g678100
kfl00288_0080	Cre03.g207825
kfl00288_0090	Cre02.g096250
kfl00288_0110	Cre06.g252750
kfl00288_0140	Cre14.g614400
kfl00288_0150	Cre12.g514250
kfl00288_0160	Cre13.g590500
kfl00289_0050	Cre14.g615250
kfl00289_0060	Cre12.g528500
kfl00289_0080	Cre17.g742700
kfl00289_0090	Cre17.g703250
kfl00289_0100	Cre12.g500400
kfl00289_0120	Cre09.g386838
kfl00289_0140	Cre12.g532050
kfl00289_0150	Cre02.g105500
kfl00289_0160	Cre12.g544114
kfl00289_0170	Cre06.g308300
kfl00290_0020	Cre03.g154150
kfl00290_0030	Cre11.g479950
kfl00290_0040	Cre12.g559050
kfl00290_0050	Cre12.g492850
kfl00290_0060	Cre02.g119600
kfl00290_0070	Cre02.g102950
kfl00290_0090	Cre12.g517600
kfl00290_0110	Cre12.g532350
kfl00290_0120	Cre03.g160050
kfl00290_0130	Cre09.g394732
kfl00291_0040	Cre02.g082000
kfl00291_0050	Cre06.g296500
kfl00291_0060	Cre10.g441400
kfl00291_0070	Cre02.g079250
kfl00291_0090	Cre01.g030200
kfl00291_0100	Cre16.g649800
kfl00291_0110	Cre12.g556650
kfl00291_0120	Cre10.g466750
kfl00291_0130	Cre02.g086500
kfl00291_0140	Cre16.g648600
kfl00291_0150	Cre03.g179300
kfl00291_0160	Cre02.g095069
kfl00292_0010	Cre17.g710150
kfl00292_0020	Cre14.g619550
kfl00292_0030	Cre12.g509000
kfl00292_0040	Cre05.g246050
kfl00292_0070	Cre06.g299450
kfl00292_0080	Cre10.g421750
kfl00292_0090	Cre16.g692250
kfl00292_0110	Cre01.g038250
kfl00292_0120	Cre17.g728200
kfl00292_0140	Cre06.g309100
kfl00292_0160	Cre03.g174850
kfl00292_0180	Cre03.g194400
kfl00293_0020	Cre09.g397364
kfl00293_0030	Cre14.g620350
kfl00293_0040	Cre13.g562850
kfl00293_0050	Cre09.g405750
kfl00293_0070	Cre08.g372000
kfl00293_0090	Cre03.g194100
kfl00294_0010	Cre03.g180300
kfl00294_0030	Cre07.g339450
kfl00294_0050	Cre06.g256500
kfl00294_0060	Cre04.g216300
kfl00294_0070	Cre09.g397300
kfl00294_0090	Cre12.g530550
kfl00295_0060	Cre17.g697350
kfl00295_0070	Cre15.g641250
kfl00295_0080	Cre07.g317800
kfl00295_0090	Cre06.g258600
kfl00295_0100	Cre12.g519350
kfl00295_0110	Cre13.g570550
kfl00295_0120	Cre02.g073500
kfl00295_0140	Cre03.g200651
kfl00295_g17	Cre06.g298600
kfl00295_0170	Cre18.g749047
kfl00296_0010	Cre03.g168450
kfl00296_0020	Cre12.g542400
kfl00296_0030	Cre01.g004450
kfl00296_0040	Cre16.g692800
kfl00296_0070	Cre13.g587200
kfl00296_0160	Cre15.g636800
kfl00296_0170	Cre15.g635850
kfl00297_0010	Cre12.g514200
kfl00297_0030	Cre12.g514200
kfl00297_0040	Cre01.g026900
kfl00297_0050	Cre12.g483500
kfl00297_0070	Cre01.g034150
kfl00297_0100	Cre17.g724900
kfl00297_0110	Cre13.g578201
kfl00297_0130	Cre04.g233302
kfl00297_0140	Cre07.g353850
kfl00298_0080	Cre06.g296850
kfl00298_0085	Cre06.g296850
kfl00298_0090	Cre16.g672850
kfl00298_0100	Cre12.g517350
kfl00298_0110	Cre07.g325730
kfl00298_0120	Cre02.g112850
kfl00298_0140	Cre14.g621650
kfl00298_0150	Cre10.g454700
kfl00299_0010	Cre17.g745697
kfl00299_0020	Cre17.g745697
kfl00299_0030	Cre06.g280100
kfl00299_0040	Cre10.g446650
kfl00299_0050	Cre01.g003463
kfl00299_0060	Cre06.g268750
kfl00299_0080	Cre12.g524600
kfl00299_0090	Cre03.g207351
kfl00299_0120	Cre09.g397105
kfl00300_0010	Cre16.g659350
kfl00300_0020	Cre01.g002250
kfl00300_0040	Cre03.g165050
kfl00300_0045	Cre03.g164600
kfl00300_0050	Cre09.g394584
kfl00300_0060	Cre06.g295400
kfl00300_0070	Cre03.g145547
kfl00300_0120	Cre02.g110850
kfl00300_0130	Cre16.g656900
kfl00300_0140	Cre12.g508350
kfl00300_0150	Cre17.g715500
kfl00301_0020	Cre07.g325550
kfl00301_0040	Cre14.g616250
kfl00301_0070	Cre09.g405550
kfl00301_0090	Cre17.g732350
kfl00301_0100	Cre02.g092600
kfl00301_0160	Cre13.g590010
kfl00302_0020	Cre17.g734400
kfl00302_0030	Cre12.g531350
kfl00302_0050	Cre06.g278212
kfl00302_0070	Cre06.g269050
kfl00302_0080	Cre07.g320350
kfl00302_0090	Cre11.g476150
kfl00302_0100	Cre11.g469100
kfl00302_0130	Cre06.g255450
kfl00302_0140	Cre10.g460050
kfl00302_0180	Cre01.g013900
kfl00303_0010	Cre02.g095294
kfl00303_0030	Cre10.g452500
kfl00303_0040	Cre13.g571200
kfl00303_0060	Cre13.g571200
kfl00303_0070	Cre02.g117950
kfl00303_0080	Cre12.g525600
kfl00303_0110	Cre07.g318800
kfl00303_0120	Cre07.g318800
kfl00303_0140	Cre09.g416350
kfl00303_0150	Cre05.g234652
kfl00304_0010	Cre11.g467523
kfl00304_0040	Cre12.g523150
kfl00304_0050	Cre01.g047700
kfl00304_0060	Cre10.g442200
kfl00304_0080	Cre12.g533400
kfl00304_0110	Cre01.g019950
kfl00304_0120	Cre01.g044700
kfl00304_0125	Cre17.g741150
kfl00304_0130	Cre12.g532050
kfl00305_0040	Cre01.g039300
kfl00305_0050	Cre17.g704300
kfl00305_0070	Cre12.g513200
kfl00305_0090	Cre12.g513400
kfl00305_0100	Cre06.g300700
kfl00305_0110	Cre01.g030850
kfl00305_0130	Cre02.g147302
kfl00306_0010	Cre06.g284400
kfl00306_0020	Cre07.g348500
kfl00306_0030	Cre13.g571200
kfl00306_0040	Cre10.g435600
kfl00306_0050	Cre02.g083400
kfl00306_0070	Cre16.g672700
kfl00306_0090	Cre01.g001550
kfl00306_0110	Cre02.g143600
kfl00307_0010	Cre06.g278243
kfl00307_0020	Cre03.g163050
kfl00307_0030	Cre12.g528900
kfl00307_0040	Cre06.g273700
kfl00307_0060	Cre13.g575250
kfl00307_0070	Cre08.g366150
kfl00307_0100	Cre03.g174050
kfl00307_0120	Cre08.g369400
kfl00307_0130	Cre03.g173200
kfl00307_0140	Cre09.g414800
kfl00307_0150	Cre12.g528850
kfl00308_0020	Cre08.g385250
kfl00308_0030	Cre12.g519700
kfl00308_0050	Cre09.g389250
kfl00308_0060	Cre12.g494000
kfl00308_0090	Cre11.g467523
kfl00308_0100	Cre14.g630150
kfl00308_0110	Cre12.g509150
kfl00308_0120	Cre12.g532050
kfl00308_0130	Cre17.g729700
kfl00308_0140	Cre17.g729700
kfl00309_0010	Cre01.g039350
kfl00309_0020	Cre05.g234655
kfl00309_0030	Cre06.g248950
kfl00309_0050	Cre10.g458500
kfl00309_0080	Cre12.g532050
kfl00309_0100	Cre13.g579901
kfl00309_0110	Cre03.g143827
kfl00309_0120	Cre16.g686650
kfl00309_0130	Cre08.g385200
kfl00309_0160	Cre15.g636896
kfl00309_0170	Cre17.g725100
kfl00309_0200	Cre12.g507300
kfl00310_0010	Cre09.g397364
kfl00310_0020	Cre01.g051550
kfl00310_0080	Cre02.g088850
kfl00310_0100	Cre06.g273750
kfl00310_g12	Cre16.g673000
kfl00310_0110	Cre02.g111000
kfl00310_0120	Cre03.g162250
kfl00310_0130	Cre07.g327200
kfl00310_0140	Cre10.g431350
kfl00310_0150	Cre12.g532050
kfl00310_0160	Cre03.g180850
kfl00311_0020	Cre04.g217911
kfl00311_0040	Cre12.g532050
kfl00311_0050	Cre12.g532050
kfl00311_0060	Cre12.g532050
kfl00311_0080	Cre01.g044700
kfl00311_0100	Cre06.g277050
kfl00311_0110	Cre02.g142352
kfl00311_0120	Cre09.g387150
kfl00311_0140	Cre03.g180800
kfl00311_0160	Cre03.g144967
kfl00312_0030	Cre16.g668200
kfl00312_0040	Cre09.g397150
kfl00312_0050	Cre03.g165700
kfl00312_0060	Cre12.g532050
kfl00312_0080	Cre16.g667451
kfl00312_0090	Cre06.g278263
kfl00312_0100	Cre10.g443650
kfl00312_0150	Cre13.g588453
kfl00312_0170	Cre12.g505350
kfl00313_0020	Cre12.g522550
kfl00313_g3	Cre17.g705000
kfl00313_0040	Cre14.g613700
kfl00313_0070	Cre06.g296400
kfl00313_0080	Cre06.g275400
kfl00313_0090	Cre06.g268150
kfl00313_0100	Cre06.g293900
kfl00314_0020	Cre08.g375950
