kfl00001_0060	AT5G08060
kfl00276_0150	AT4G14440
kfl00276_0160	AT1G68480
kfl00276_0170	AT5G12180
kfl00276_0180	AT1G70460
kfl00277_0020	AT5G02860
kfl00277_0030	AT2G29260
kfl00277_0050	AT5G50450
kfl00277_0060	AT3G06670
kfl00277_0090	AT3G23900
kfl00277_0100	AT4G25450
kfl00277_0110	AT4G15475
kfl00277_0130	AT2G23140
kfl00278_0030	AT4G16600
kfl00278_0040	AT5G22750
kfl00278_0050	AT5G57010
kfl00278_0060	AT3G50685
kfl00278_0080	AT5G35750
kfl00278_0090	AT3G51790
kfl00278_0100	AT1G71480
kfl00278_0110	AT2G38820
kfl00278_0120	AT1G42440
kfl00278_0140	AT5G67330
kfl00279_0040	AT5G59240
kfl00279_0050	AT5G16880
kfl00279_0060	AT4G29670
kfl00279_0070	AT1G28050
kfl00279_0080	AT2G17440
kfl00279_0090	AT3G54110
kfl00279_0100	AT3G27920
kfl00279_0110	AT2G41000
kfl00279_0120	AT4G23420
kfl00279_0130	AT4G30870
kfl00279_0140	AT1G03250
kfl00280_0010	AT1G51190
kfl00280_0020	AT4G01940
kfl00280_0030	AT5G54250
kfl00280_0040	AT3G56240
kfl00280_0050	AT5G57020
kfl00280_0060	AT2G47580
kfl00280_0070	AT3G57810
kfl00280_0100	AT3G04820
kfl00280_0110	AT2G26210
kfl00280_0130	AT5G63060
kfl00280_0140	AT4G10040
kfl00280_0150	AT3G29185
kfl00280_0170	AT3G44200
kfl00280_0180	AT4G01220
kfl00280_0190	AT5G07280
kfl00280_0200	AT1G16210
kfl00280_0210	AT1G78915
kfl00281_0020	AT3G02460
kfl00281_0060	AT2G23530
kfl00281_0070	AT3G05350
kfl00281_0090	AT2G48010
kfl00281_0100	AT2G43080
kfl00281_0110	AT1G74850
kfl00281_0120	AT5G17290
kfl00282_0010	AT5G52820
kfl00282_0020	AT3G49500
kfl00282_0100	AT1G52160
kfl00282_0110	AT3G51100
kfl00282_0120	AT5G02250
kfl00282_0150	AT3G47930
kfl00282_0160	AT5G02280
kfl00282_0180	AT5G06550
kfl00282_0200	AT5G13570
kfl00282_0210	AT5G53400
kfl00283_0040	AT5G55570
kfl00283_0050	AT5G13710
kfl00283_0060	AT3G20860
kfl00283_0070	AT4G33150
kfl00283_0090	AT1G08380
kfl00283_0100	AT1G48760
kfl00283_0140	AT1G78540
kfl00283_0160	AT3G10550
kfl00283_0170	AT1G52530
kfl00283_0180	AT4G36020
kfl00283_0190	AT4G14540
kfl00283_0200	AT4G30780
kfl00283_0210	AT1G15030
kfl00283_0220	AT3G17611
kfl00283_0230	AT5G35200
kfl00283_0240	AT1G19250
kfl00283_0250	AT2G28190
kfl00284_0020	AT3G21480
kfl00284_0030	AT4G18360
kfl00284_0040	AT5G57230
kfl00284_0050	AT4G04180
kfl00284_0060	AT2G30710
kfl00284_0070	AT4G35780
kfl00285_0010	AT5G23150
kfl00285_0030	AT1G75660
kfl00285_0040	AT2G27030
kfl00285_0050	AT1G11990
kfl00285_0060	AT5G19660
kfl00285_0070	AT1G07110
kfl00285_0080	AT3G19840
kfl00285_0090	AT3G12390
kfl00285_0100	AT2G43945
kfl00285_0110	AT3G48190
kfl00285_0130	AT3G18170
kfl00285_0140	AT2G41640
kfl00285_0160	AT4G15475
kfl00285_0190	AT5G23340
kfl00286_0020	AT1G60550
kfl00286_0030	AT2G04360
kfl00286_0040	AT4G17600
kfl00286_0050	AT1G66340
kfl00286_0070	AT3G23580
kfl00286_0090	AT2G20340
kfl00286_0100	AT5G56450
kfl00286_0110	AT2G27470
kfl00286_0120	AT2G34860
kfl00286_0140	AT3G02220
kfl00286_0150	AT3G19980
kfl00286_0180	AT3G13200
kfl00286_0190	AT5G60590
kfl00286_0200	AT5G07960
kfl00287_0020	AT3G54230
kfl00287_0030	AT2G35450
kfl00287_0040	AT5G16270
kfl00287_0050	AT1G05790
kfl00287_0060	AT5G19330
kfl00287_0080	AT3G27820
kfl00287_0090	AT1G20630
kfl00287_0100	AT3G22180
kfl00287_0110	AT3G07670
kfl00287_0140	AT2G01410
kfl00287_0160	AT3G27460
kfl00287_0170	AT5G40950
kfl00287_0180	AT5G65840
kfl00287_0200	AT5G47770
kfl00288_0010	AT3G06470
kfl00288_0040	AT4G24460
kfl00288_0050	AT4G05000
kfl00288_0080	AT5G19485
kfl00288_0090	AT5G11330
kfl00288_0110	AT5G49150
kfl00288_0140	AT5G05130
kfl00288_0150	AT1G63490
kfl00288_0160	AT4G30950
kfl00289_0040	AT5G63910
kfl00289_0050	AT5G06430
kfl00289_0060	AT1G68760
kfl00289_0070	AT2G17350
kfl00289_0080	AT4G15180
kfl00289_0090	AT4G31600
kfl00289_0140	AT5G38560
kfl00289_0150	AT4G17830
kfl00289_0160	AT3G62030
kfl00290_0020	AT5G13300
kfl00290_0030	AT2G30460
kfl00290_0040	AT4G15475
kfl00290_0060	AT5G57190
kfl00290_0070	AT2G33540
kfl00290_0090	AT1G55610
kfl00290_0110	AT4G03560
kfl00290_0140	AT5G55500
kfl00291_0020	AT1G18190
kfl00291_0040	AT4G12740
kfl00291_0060	AT5G27120
kfl00291_0070	AT1G15660
kfl00291_0090	AT4G03415
kfl00291_0100	AT5G04810
kfl00291_0110	AT4G21530
kfl00291_0120	AT5G56760
kfl00291_0130	AT1G09935
kfl00291_0140	AT4G31670
kfl00291_0150	AT2G02090
kfl00291_0160	AT3G26060
kfl00291_0180	AT5G57060
kfl00292_0010	AT1G45000
kfl00292_0020	AT2G27020
kfl00292_0030	AT1G10210
kfl00292_0040	AT5G67170
kfl00292_0070	AT5G09390
kfl00292_0080	AT3G57280
kfl00292_0090	AT4G36730
kfl00292_0110	AT1G43710
kfl00292_0120	AT2G36740
kfl00292_0140	AT3G23990
kfl00292_0160	AT1G55960
kfl00292_0180	AT2G46290
kfl00293_0030	AT5G64300
kfl00293_0040	AT2G20890
kfl00293_0050	AT3G01500
kfl00293_0070	AT2G21385
kfl00293_0090	AT5G49470
kfl00294_0010	AT1G26340
kfl00294_0050	AT5G09590
kfl00294_0060	AT1G48170
kfl00294_0070	AT2G25740
kfl00294_0090	AT4G21540
kfl00295_0020	AT1G18260
kfl00295_0030	AT3G04220
kfl00295_0060	AT3G18165
kfl00295_0070	AT3G18430
kfl00295_0080	AT3G56640
kfl00295_0100	AT5G40770
kfl00295_0110	AT2G19570
kfl00295_0140	AT3G05250
kfl00295_0170	AT5G28960
kfl00296_0010	AT3G03960
kfl00296_0020	AT4G31400
kfl00296_0030	AT1G54520
kfl00296_0040	AT2G37760
kfl00296_0060	AT4G14100
kfl00296_0070	AT4G17910
kfl00296_0160	AT3G62760
kfl00296_0170	AT2G33040
kfl00297_0010	AT1G72970
kfl00297_0020	AT1G14190
kfl00297_0030	AT1G12570
kfl00297_0040	AT5G67030
kfl00297_0050	AT1G48090
kfl00297_0060	AT2G01980
kfl00297_0070	AT2G01980
kfl00297_0110	AT3G27180
kfl00297_0140	AT3G07080
kfl00298_0090	AT3G61750
kfl00298_0100	AT4G20380
kfl00298_0120	AT2G35660
kfl00298_0140	AT2G30200
kfl00298_0150	AT2G34680
kfl00299_0010	AT5G35180
kfl00299_0020	AT5G45560
kfl00299_0040	AT3G27730
kfl00299_0050	AT4G17380
kfl00299_0060	AT2G13560
kfl00299_0090	AT5G35460
kfl00299_0120	AT2G26170
kfl00299_0130	AT3G10320
kfl00300_0010	AT5G48810
kfl00300_0020	AT1G32070
kfl00300_0030	AT5G22650
kfl00300_0040	AT5G57350
kfl00300_0045	AT3G60330
kfl00300_0050	AT5G50110
kfl00300_0060	AT5G46800
kfl00300_0070	AT5G17770
kfl00300_0100	AT5G54370
kfl00300_0110	AT1G53920
kfl00300_0120	AT3G58690
kfl00300_0140	AT3G05625
kfl00300_0150	AT1G21350
kfl00300_0170	AT4G04980
kfl00301_0020	AT4G28130
kfl00301_0040	AT1G02475
kfl00301_0050	AT2G38680
kfl00301_0060	AT4G19390
kfl00301_0070	AT4G00026
kfl00301_0080	AT4G34420
kfl00301_0090	AT1G14430
kfl00301_0100	AT1G03475
kfl00302_0020	AT4G02570
kfl00302_0030	AT1G67780
kfl00302_0050	AT4G24610
kfl00302_0070	AT3G46780
kfl00302_0080	AT3G05345
kfl00302_0090	AT4G25720
kfl00302_0100	AT2G36895
kfl00302_0110	AT4G02740
kfl00302_0120	AT1G27090
kfl00302_0130	AT3G12280
kfl00302_0140	AT3G14110
kfl00302_0150	AT5G48930
kfl00302_0180	AT5G04510
kfl00302_0190	AT5G52800
kfl00303_0020	AT2G43540
kfl00303_0030	AT3G01160
kfl00303_0040	AT2G17820
kfl00303_0060	AT2G17820
kfl00303_0070	AT5G01010
kfl00303_0080	AT1G10780
kfl00303_0110	AT1G52560
kfl00303_0120	AT1G52560
kfl00303_0140	AT4G26110
kfl00303_0150	AT1G80480
kfl00304_0040	AT5G23290
kfl00304_0050	AT3G63400
kfl00304_0060	AT3G14790
kfl00304_0070	AT1G31930
kfl00304_0080	AT2G35360
kfl00304_0100	AT3G51250
kfl00304_0110	AT5G37380
kfl00304_0120	AT5G02790
kfl00304_0125	AT1G35710
kfl00304_0130	AT1G70740
kfl00305_0040	AT3G18610
kfl00305_0050	AT5G35700
kfl00305_0070	AT1G74030
kfl00305_0090	AT5G15870
kfl00305_0100	AT2G34460
kfl00305_0110	AT5G66140
kfl00305_0120	AT3G29130
kfl00305_0130	AT2G22250
kfl00306_0010	AT1G13330
kfl00306_0020	AT3G48500
kfl00306_0030	AT2G17820
kfl00306_0050	AT1G73380
kfl00306_0070	AT3G29765
kfl00306_0090	AT4G30690
kfl00306_0110	AT3G06290
kfl00307_0010	AT5G44410
kfl00307_0020	AT5G12950
kfl00307_0030	AT4G15770
kfl00307_0040	AT5G23120
kfl00307_0060	AT5G27970
kfl00307_0070	AT3G50590
kfl00307_0080	AT1G71760
kfl00307_0100	AT2G07680
kfl00307_0120	AT5G58740
kfl00307_0130	AT1G49880
kfl00307_0140	AT2G27920
kfl00307_0150	AT5G39950
kfl00307_0160	AT4G12070
kfl00307_0170	AT5G02770
kfl00308_0030	AT2G22870
kfl00308_0050	AT4G16310
kfl00308_0060	AT2G25320
kfl00308_0100	AT3G58410
kfl00308_0120	AT1G20650
kfl00308_0130	AT5G65950
kfl00308_0140	AT5G65950
kfl00309_0010	AT4G24520
kfl00309_0020	AT5G19680
kfl00309_0040	AT5G10010
kfl00309_0050	AT5G13280
kfl00309_0080	AT3G24790
kfl00309_0100	AT5G40200
kfl00309_0120	AT3G46220
kfl00309_0130	AT4G30330
kfl00309_0140	AT1G34780
kfl00309_0150	AT5G19860
kfl00309_0160	AT3G63510
kfl00309_0170	AT5G63920
kfl00309_0190	AT4G20110
kfl00309_0200	AT5G06360
kfl00310_0020	AT2G35920
kfl00310_0040	AT4G28940
kfl00310_0080	AT2G44050
kfl00310_0100	AT1G67940
kfl00310_g12	AT2G37330
kfl00310_0110	AT1G75110
kfl00310_0120	AT4G17760
kfl00310_0140	AT1G33270
kfl00310_0150	AT3G58690
kfl00310_0160	AT3G23660
kfl00311_0040	AT3G24550
kfl00311_0050	AT1G07650
kfl00311_0060	AT3G24550
kfl00311_0070	AT3G04160
kfl00311_0080	AT1G17180
kfl00311_0100	AT1G13160
kfl00311_0110	AT3G46100
kfl00311_0120	AT5G16820
kfl00311_0140	AT5G15020
kfl00311_0150	AT3G25780
kfl00311_0160	AT5G16930
kfl00312_0030	AT3G24010
kfl00312_0040	AT3G55240
kfl00312_0050	AT5G01320
kfl00312_0060	AT5G02290
kfl00312_0080	AT4G03560
kfl00312_0090	AT5G49950
kfl00312_0100	AT3G27310
kfl00312_0170	AT3G22910
kfl00313_0020	AT3G44050
kfl00313_g3	AT3G25600
kfl00313_0040	AT5G50450
kfl00313_0050	AT1G78930
kfl00313_g6	AT5G52420
kfl00313_0060	AT3G60580
kfl00313_0070	AT3G45300
kfl00313_0090	AT3G04810
kfl00314_0020	AT3G09250
kfl00314_0030	AT5G42620
kfl00314_0050	AT1G76690
kfl00314_0060	AT5G12000
kfl00314_0080	AT2G42070
kfl00314_0090	AT4G32560
kfl00314_0100	AT5G15070
kfl00314_0110	AT2G20860
kfl00314_0120	AT4G34050
kfl00315_0040	AT3G09090
kfl00315_0050	AT1G58440
kfl00315_0080	AT2G44710
kfl00315_0110	AT5G25250
kfl00315_0120	AT5G64870
kfl00316_0020	AT1G05120
kfl00316_0030	AT1G07210
kfl00316_0040	AT3G55080
kfl00316_0060	AT3G60820
kfl00316_0080	AT1G79610
kfl00316_0090	AT2G35630
kfl00316_0100	AT2G20570
kfl00316_0110	AT1G48140
kfl00316_0120	AT4G23710
kfl00316_0140	AT5G12290
kfl00316_0150	AT5G13010
kfl00317_0010	AT1G34360
kfl00317_0020	AT3G44370
kfl00317_0030	AT1G12430
kfl00317_0040	AT5G63910
kfl00317_0050	AT1G55130
kfl00317_0070	AT3G13050
kfl00317_0080	AT5G11450
kfl00317_0110	AT3G52300
kfl00317_0120	AT3G51490
kfl00317_0130	AT4G24175
kfl00317_0150	AT5G50100
kfl00317_0160	AT5G55760
kfl00317_0170	AT1G02305
kfl00317_0180	AT1G79450
kfl00318_0030	AT3G56160
kfl00318_0040	AT1G10050
kfl00318_0050	AT4G34880
kfl00318_0060	AT3G44880
kfl00318_0070	AT1G79690
kfl00318_0090	AT1G67120
kfl00319_0010	AT4G12060
kfl00319_0030	AT4G17510
kfl00319_0040	AT1G55670
kfl00319_0050	AT1G30580
kfl00319_0060	AT5G22330
kfl00319_0080	AT5G63840
kfl00319_0090	AT5G52100
kfl00319_0100	AT1G11960
kfl00319_0110	AT1G32200
kfl00319_0120	AT5G51880
kfl00319_0130	AT3G23640
kfl00319_0140	AT1G78900
kfl00319_0150	AT2G15430
kfl00319_0160	AT2G19880
kfl00319_0170	AT3G46970
kfl00319_0180	AT5G37710
kfl00320_0010	AT1G31860
kfl00320_0020	AT1G72500
kfl00320_0040	AT2G14660
kfl00320_0050	AT1G45233
kfl00320_0070	AT2G17900
kfl00320_0080	AT3G60740
kfl00320_0100	AT3G51800
kfl00320_0120	AT2G30105
kfl00320_0130	AT2G42600
kfl00320_0140	AT1G56140
kfl00320_0160	AT2G37250
kfl00321_0020	AT3G57520
kfl00321_0050	AT5G59560
kfl00321_0070	AT1G16780
kfl00321_0080	AT2G43410
kfl00321_0100	AT1G25500
kfl00321_0130	AT1G79000
kfl00321_0140	AT3G61050
kfl00322_0050	AT5G25480
kfl00322_0100	AT1G58280
kfl00322_0110	AT3G61600
kfl00322_0120	AT1G13990
kfl00322_0160	AT5G14760
kfl00322_0170	AT2G38905
kfl00323_0010	AT4G33350
kfl00323_0020	AT3G59840
kfl00323_0030	AT5G48440
kfl00323_0040	AT4G35080
kfl00323_0050	AT3G60910
kfl00323_0070	AT2G24640
kfl00323_0080	AT1G08845
kfl00323_0120	AT5G35970
kfl00323_0130	AT3G46940
kfl00323_0140	AT2G45730
kfl00323_0160	AT5G46800
kfl00323_0170	AT5G23240
kfl00323_0180	AT5G62140
kfl00323_0200	AT5G38630
kfl00323_0230	AT1G07750
kfl00324_0080	AT5G38460
kfl00324_0090	AT1G73460
kfl00324_0110	AT4G26100
kfl00324_0120	AT3G15850
kfl00324_0130	AT1G71800
kfl00324_0140	AT4G38020
kfl00324_0150	AT5G59300
kfl00324_0160	AT3G61690
kfl00324_0170	AT4G23730
kfl00324_0180	AT2G31890
kfl00324_0190	AT4G16520
kfl00325_0060	AT5G42220
kfl00325_0070	AT2G27590
kfl00325_0080	AT5G01410
kfl00325_0090	AT1G60990
kfl00325_0100	AT1G62180
kfl00325_0110	AT3G25940
kfl00325_0130	AT5G60340
kfl00325_0170	AT2G25490
kfl00325_0190	AT3G48170
kfl00325_0200	AT2G26330
kfl00325_0210	AT1G18260
kfl00326_0020	AT1G14140
kfl00326_0040	AT5G39940
kfl00326_0050	AT5G62820
kfl00326_0060	AT4G27630
kfl00326_0070	AT5G51330
kfl00326_g9	AT2G39250
kfl00326_0080	AT2G28550
kfl00326_0090	AT5G40820
kfl00326_0100	AT5G02860
kfl00326_0110	AT1G02330
kfl00326_0120	AT3G55530
kfl00326_0130	AT5G17630
kfl00326_0140	AT2G41640
kfl00327_0020	AT5G01660
kfl00327_0030	AT3G19190
kfl00327_0050	AT1G27970
kfl00327_0060	AT4G32700
kfl00327_0070	AT2G47900
kfl00327_0090	AT1G10510
kfl00328_0010	AT4G38490
kfl00328_0020	AT3G09320
kfl00328_0030	AT1G43710
kfl00328_0060	AT3G47930
kfl00328_0070	AT2G31400
kfl00328_0080	AT1G25210
kfl00328_0090	AT3G07670
kfl00328_0130	AT3G25840
kfl00328_0140	AT1G64550
kfl00328_0155	AT1G18550
kfl00328_0160	AT1G43710
kfl00328_0170	AT5G15860
kfl00328_0180	AT5G26040
kfl00329_0040	AT5G50420
kfl00329_0050	AT5G50420
kfl00329_0070	AT5G50420
kfl00329_0130	AT5G01710
kfl00329_0140	AT5G28910
kfl00330_0010	AT5G08560
kfl00330_0030	AT5G04620
kfl00330_0040	AT2G20270
kfl00330_0070	AT5G54770
kfl00330_0080	AT2G29630
kfl00330_0100	AT1G60710
kfl00331_0010	AT4G39880
kfl00331_0030	AT1G14030
kfl00331_0040	AT5G15400
kfl00331_0060	AT2G01830
kfl00331_0070	AT1G70590
kfl00331_0090	AT5G24750
kfl00331_0120	AT5G03940
kfl00331_0130	AT5G13860
kfl00331_0140	AT3G48560
kfl00331_0150	AT5G62300
kfl00331_0160	AT1G75350
kfl00331_0170	AT5G01450
kfl00332_0010	AT1G19940
kfl00332_0020	AT1G09795
kfl00332_0030	AT1G14990
kfl00332_0040	AT5G20140
kfl00332_0050	AT3G09970
kfl00332_0060	AT3G49400
kfl00332_0070	AT5G67290
kfl00332_0080	AT2G38440
kfl00332_0090	AT3G14120
kfl00332_0100	AT5G02180
kfl00332_0110	AT1G04420
kfl00332_0120	AT5G66080
kfl00333_0010	AT1G18260
kfl00333_0040	AT5G01300
kfl00333_0050	AT3G05760
kfl00333_0060	AT3G12490
kfl00333_0070	AT3G17920
kfl00333_0130	AT1G68690
kfl00333_0140	AT1G72175
kfl00333_0160	AT4G14480
kfl00333_0190	AT5G22290
kfl00334_0010	AT2G25100
kfl00334_0030	AT4G01660
kfl00334_0040	AT3G01460
kfl00334_0060	AT1G78140
kfl00334_0090	AT3G48160
kfl00334_0110	AT5G65930
kfl00334_0120	AT2G32950
kfl00335_0020	AT4G35360
kfl00335_0030	AT5G43750
kfl00335_0040	AT1G70620
kfl00335_0050	AT5G14880
kfl00335_0060	AT1G34630
kfl00335_0070	AT5G10780
kfl00335_0090	AT2G39630
kfl00335_0100	AT1G63610
kfl00335_0110	AT2G23140
kfl00335_0120	AT2G26300
kfl00335_0130	AT5G41760
kfl00336_0020	AT5G54830
kfl00336_0040	AT5G46290
kfl00336_0100	AT5G26240
kfl00336_0120	AT1G30070
kfl00336_0130	AT2G27050
kfl00336_0140	AT3G60410
kfl00337_0010	AT1G30400
kfl00337_0020	AT2G32290
kfl00337_0030	AT3G13570
kfl00337_0050	AT2G31900
kfl00337_0080	AT3G02740
kfl00337_0090	AT1G02260
kfl00338_0010	AT5G40270
kfl00338_0030	AT3G06450
kfl00338_0040	AT5G02310
kfl00338_0050	AT5G02310
kfl00338_0060	AT2G45790
kfl00338_0080	AT3G56120
kfl00338_0090	AT5G26240
kfl00338_0100	AT4G02390
kfl00338_0110	AT5G14250
kfl00338_0140	AT4G21670
kfl00339_0010	AT3G19120
kfl00339_0020	AT2G46200
kfl00339_0030	AT3G19210
kfl00339_0040	AT3G62860
kfl00339_0050	AT3G62860
kfl00339_0070	AT3G15220
kfl00339_0080	AT5G24810
kfl00339_0090	AT5G62050
kfl00339_0100	AT4G10710
kfl00339_0110	AT1G02080
kfl00339_0120	AT1G01920
kfl00339_0130	AT1G01920
kfl00339_0140	AT1G54380
kfl00339_0150	AT2G43950
kfl00339_0160	AT1G10290
kfl00339_0170	AT1G25220
kfl00340_0010	AT1G78680
kfl00340_0020	AT4G33680
kfl00340_0040	AT5G60540
kfl00340_0060	AT5G65205
kfl00340_0070	AT5G04490
kfl00340_0080	AT1G47610
kfl00340_0120	AT5G23240
kfl00340_0130	AT1G72250
kfl00340_0140	AT1G23550
kfl00340_0150	AT3G52050
kfl00341_0030	AT5G19210
kfl00341_0050	AT2G38330
kfl00341_0060	AT3G13677
kfl00341_0070	AT1G21760
kfl00341_0080	AT5G01240
kfl00341_0100	AT2G15230
kfl00341_0110	AT1G58230
kfl00341_0120	AT2G33470
kfl00341_0140	AT1G68720
kfl00341_0170	AT5G40500
kfl00341_0180	AT1G67370
kfl00342_0010	AT5G24800
kfl00342_0020	AT5G36950
kfl00342_0030	AT3G15900
kfl00342_0040	AT1G21640
kfl00342_0060	AT3G18680
kfl00342_0080	AT4G26600
kfl00342_0110	AT1G63440
kfl00342_0120	AT1G12600
kfl00342_0130	AT2G34660
kfl00342_0140	AT4G11960
kfl00342_0150	AT2G21510
kfl00342_0160	AT1G73600
kfl00342_0180	AT2G02760
kfl00342_0190	AT5G57380
kfl00343_0010	AT1G16310
kfl00343_0015	AT1G79520
kfl00343_0040	AT1G02100
kfl00343_0075	AT1G10570
kfl00343_0090	AT1G16310
kfl00343_0100	AT3G24160
kfl00343_0110	AT4G31750
kfl00343_0130	AT5G17620
kfl00343_0140	AT4G38220
kfl00343_0150	AT1G09130
kfl00343_0160	AT4G20330
kfl00343_0170	AT3G47890
kfl00343_0180	AT1G47278
kfl00344_0010	AT2G42580
kfl00344_0040	AT5G57590
kfl00344_0050	AT3G27110
kfl00344_0100	AT5G51280
kfl00344_0110	AT4G34580
kfl00344_0120	AT2G18040
kfl00344_0130	AT1G13820
kfl00344_0140	AT5G66990
kfl00344_0150	AT3G63260
kfl00345_0010	AT1G73720
kfl00345_0030	AT3G56990
kfl00345_0040	AT2G46800
kfl00345_0055	AT4G37560
kfl00345_0070	AT3G58470
kfl00345_0090	AT4G34360
kfl00345_0100	AT5G11330
kfl00345_0110	AT1G54310
kfl00345_0120	AT2G36960
kfl00345_0130	AT3G52590
kfl00345_0140	AT3G23510
kfl00345_0150	AT3G15850
kfl00345_0170	AT4G24040
kfl00346_0010	AT1G71140
kfl00346_0020	AT1G07220
kfl00346_0030	AT3G61740
kfl00346_0040	AT3G20810
kfl00346_0050	AT2G46230
kfl00346_0060	AT1G25230
kfl00346_0080	AT5G35180
kfl00346_0090	AT4G01100
kfl00346_0100	AT2G12550
kfl00346_0110	AT1G09010
kfl00347_0010	AT3G25110
kfl00347_0020	AT3G52940
kfl00347_0030	AT3G19010
kfl00347_0040	AT4G39200
kfl00347_0050	AT3G47450
kfl00347_0070	AT3G26935
kfl00347_0080	AT3G27325
kfl00347_0090	AT1G20780
kfl00347_0100	AT3G49660
kfl00348_0010	AT5G51260
kfl00348_0020	AT3G45830
kfl00348_0030	AT5G66040
kfl00348_0040	AT1G80560
kfl00348_0050	AT3G20000
kfl00348_0070	AT1G56260
kfl00348_0080	AT2G37520
kfl00348_0100	AT2G35635
kfl00348_0110	AT2G39440
kfl00348_0120	AT5G55940
kfl00348_0130	AT1G15410
kfl00348_0150	AT5G43822
kfl00348_0160	AT4G36050
kfl00348_0170	AT4G32830
kfl00348_0180	AT3G06170
kfl00348_0190	AT3G12050
kfl00349_0020	AT3G62240
kfl00349_0030	AT4G22130
kfl00349_0040	AT3G58450
kfl00349_0050	AT5G67100
kfl00349_0060	AT4G00830
kfl00349_0070	AT5G10720
kfl00349_0075	AT2G01830
kfl00349_0085	AT4G37560
kfl00349_0090	AT3G25100
kfl00349_0100	AT3G60830
kfl00350_0020	AT3G45640
kfl00350_0040	AT5G56180
kfl00350_0050	AT2G26200
kfl00350_0070	AT1G72710
kfl00350_0090	AT5G19080
kfl00350_0100	AT1G79690
kfl00350_0110	AT4G32050
kfl00350_0120	AT2G40430
kfl00350_0145	AT1G10570
kfl00351_0030	AT5G02100
kfl00351_0050	AT4G12610
kfl00351_0060	AT5G16940
kfl00351_0080	AT3G27540
kfl00351_0090	AT5G23850
kfl00351_0100	AT4G19390
kfl00351_0120	AT3G62410
kfl00351_0130	AT3G16170
kfl00352_0010	AT3G60300
kfl00352_0030	AT1G80350
kfl00352_0040	AT3G07260
kfl00352_0050	AT2G27710
kfl00352_0060	AT4G10090
kfl00352_0070	AT2G35660
kfl00352_0080	AT4G22550
kfl00352_0100	AT4G33210
kfl00352_0110	AT5G13200
kfl00353_0020	AT5G14530
kfl00353_0040	AT2G29050
kfl00353_0050	AT1G55680
kfl00353_0070	AT4G19640
kfl00353_0090	AT5G48090
kfl00353_0095	AT5G55390
kfl00353_0100	AT3G45770
kfl00353_0110	AT2G35605
kfl00354_0010	AT5G49990
kfl00354_0020	AT2G03430
kfl00354_0030	AT3G49660
kfl00354_0040	AT4G30480
kfl00354_0060	AT4G09980
kfl00354_0080	AT3G50370
kfl00354_0120	AT2G17900
kfl00354_0140	AT5G13030
kfl00355_0030	AT1G06950
kfl00355_0040	AT1G77470
kfl00355_0050	AT1G12430
kfl00355_0060	AT2G20320
kfl00355_0070	AT1G69010
kfl00355_0090	AT5G21430
kfl00355_0100	AT3G57610
kfl00355_0110	AT2G38730
kfl00355_0120	AT3G63520
kfl00356_0010	AT3G21810
kfl00356_0030	AT5G23630
kfl00356_0040	AT4G38370
kfl00356_0050	AT4G30600
kfl00356_0080	AT1G50030
kfl00356_0090	AT3G19810
kfl00356_0100	AT5G57815
kfl00356_0110	AT2G43350
kfl00356_0130	AT3G58560
kfl00356_0140	AT5G58290
kfl00356_0150	AT3G45850
kfl00356_0160	AT1G27000
kfl00357_0020	AT5G14270
kfl00357_0040	AT4G09140
kfl00357_0050	AT5G44200
kfl00357_0070	AT5G15770
kfl00357_0080	AT1G09830
kfl00357_0110	AT5G52560
kfl00358_0020	AT2G42520
kfl00358_0030	AT5G62530
kfl00358_0045	AT4G14740
kfl00358_0050	AT4G14740
kfl00358_0060	AT3G52950
kfl00358_0070	AT1G79050
kfl00358_0080	AT1G78620
kfl00358_0090	AT5G18580
kfl00358_0100	AT5G06560
kfl00358_0110	AT2G19080
kfl00358_0120	AT3G12345
kfl00358_0130	AT5G38710
kfl00358_0140	AT3G01930
kfl00358_0160	AT1G47980
kfl00358_0170	AT2G41620
kfl00358_0180	AT3G55030
kfl00358_0190	AT1G68185
kfl00359_0010	AT2G43120
kfl00359_0020	AT5G14640
kfl00359_0030	AT2G38050
kfl00359_0040	AT2G16950
kfl00359_0050	AT5G16620
kfl00359_0080	AT1G09020
kfl00359_0090	AT4G37930
kfl00359_0100	AT5G58060
kfl00359_0110	AT1G68650
kfl00359_0120	AT5G12130
kfl00359_0140	AT3G62900
kfl00359_0150	AT2G19385
kfl00360_0010	AT5G60790
kfl00360_0020	AT3G07110
kfl00360_0040	AT3G55280
kfl00360_0050	AT3G19670
kfl00360_0060	AT1G43580
kfl00360_0070	AT4G02110
kfl00360_0080	AT1G33420
kfl00360_0090	AT4G04350
kfl00360_0100	AT3G04380
kfl00360_0110	AT4G40030
kfl00360_g13	AT1G13370
kfl00360_0140	AT5G17690
kfl00361_0020	AT2G46260
kfl00361_0030	AT1G59870
kfl00361_0040	AT1G78540
kfl00361_0060	AT4G25030
kfl00361_0070	AT4G21580
kfl00361_0080	AT4G21110
kfl00361_0090	AT1G28490
kfl00361_0100	AT4G35780
kfl00361_0110	AT3G59660
kfl00362_0020	AT3G11950
kfl00362_0130	AT5G01160
kfl00363_0030	AT1G18550
kfl00363_0040	AT5G14760
kfl00363_0090	AT4G32130
kfl00363_0100	AT1G61570
kfl00363_0110	AT1G33520
kfl00363_0120	AT2G40360
kfl00364_0010	AT3G12180
kfl00364_0030	AT3G20430
kfl00364_0040	AT1G51310
